Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Score,Customer_Segment
46985,26,6,13446,4,3,3,433,10,Loyal / VIP
46986,448,4,13284,1,2,3,123,6,Potential Loyal
46987,465,3,2683,1,1,1,111,3,Lost
46988,176,5,13497,3,2,3,323,8,Potential Loyal
46989,31,4,13712,4,2,3,423,9,Loyal / VIP
46990,155,6,12150,3,3,2,332,8,Potential Loyal
46991,728,4,11132,1,2,2,122,5,At Risk
46992,134,5,19154,3,2,4,324,9,Loyal / VIP
46993,201,5,9938,2,2,2,222,6,Potential Loyal
46994,11,8,18543,4,4,4,444,12,Loyal / VIP
46995,36,6,10380,4,3,2,432,9,Loyal / VIP
46996,114,4,13339,3,2,3,323,8,Potential Loyal
46997,112,6,20366,3,3,4,334,10,Loyal / VIP
46998,453,7,20821,1,4,4,144,9,Loyal / VIP
46999,251,8,15179,2,4,3,243,9,Loyal / VIP
47000,40,4,9232,4,2,2,422,8,Potential Loyal
47001,1138,1,915,1,1,1,111,3,Lost
47002,6,6,20257,4,3,4,434,11,Loyal / VIP
47003,261,6,11599,2,3,2,232,7,Potential Loyal
47004,37,7,14100,4,4,3,443,11,Loyal / VIP
47005,433,5,7669,1,2,1,121,4,At Risk
47006,77,3,10069,4,1,2,412,7,Potential Loyal
47007,22,2,4052,4,1,1,411,6,Potential Loyal
47009,956,2,9274,1,1,2,112,4,At Risk
47010,176,5,12877,3,2,2,322,7,Potential Loyal
47011,420,2,4319,1,1,1,111,3,Lost
47012,89,4,7988,3,2,1,321,6,Potential Loyal
47013,278,3,9510,2,1,2,212,5,At Risk
47014,388,5,16890,1,2,3,123,6,Potential Loyal
47015,50,3,10903,4,1,2,412,7,Potential Loyal
47016,605,2,6427,1,1,1,111,3,Lost
47017,437,5,9150,1,2,2,122,5,At Risk
47018,80,4,17371,3,2,3,323,8,Potential Loyal
47019,191,4,11086,2,2,2,222,6,Potential Loyal
47020,1088,2,4354,1,1,1,111,3,Lost
47021,464,4,11106,1,2,2,122,5,At Risk
47022,1013,4,13029,1,2,3,123,6,Potential Loyal
47023,144,8,32989,3,4,4,344,11,Loyal / VIP
47024,397,9,29937,1,4,4,144,9,Loyal / VIP
47025,999,3,10083,1,1,2,112,4,At Risk
47026,308,9,19993,2,4,4,244,10,Loyal / VIP
47027,45,10,24001,4,4,4,444,12,Loyal / VIP
47028,379,4,9711,1,2,2,122,5,At Risk
47029,224,2,2577,2,1,1,211,4,At Risk
47030,89,4,9131,3,2,2,322,7,Potential Loyal
47031,225,5,15816,2,2,3,223,7,Potential Loyal
47032,224,11,33195,2,4,4,244,10,Loyal / VIP
47033,269,1,1926,2,1,1,211,4,At Risk
47034,261,8,14656,2,4,3,243,9,Loyal / VIP
47035,756,3,5909,1,1,1,111,3,Lost
47036,224,6,14666,2,3,3,233,8,Potential Loyal
47037,466,8,27262,1,4,4,144,9,Loyal / VIP
47038,185,4,10315,3,2,2,322,7,Potential Loyal
47039,165,3,7284,3,1,1,311,5,At Risk
47040,329,9,22574,2,4,4,244,10,Loyal / VIP
47041,66,5,12866,4,2,2,422,8,Potential Loyal
47042,294,5,14525,2,2,3,223,7,Potential Loyal
47044,341,7,19327,2,4,4,244,10,Loyal / VIP
47045,580,2,4169,1,1,1,111,3,Lost
47046,85,3,3552,3,1,1,311,5,At Risk
47047,122,10,28315,3,4,4,344,11,Loyal / VIP
47048,122,5,16680,3,2,3,323,8,Potential Loyal
47049,131,7,19949,3,4,4,344,11,Loyal / VIP
47050,17,3,8435,4,1,1,411,6,Potential Loyal
47051,587,3,5856,1,1,1,111,3,Lost
47052,270,4,8829,2,2,2,222,6,Potential Loyal
47053,10,4,14596,4,2,3,423,9,Loyal / VIP
47054,914,1,1372,1,1,1,111,3,Lost
47055,120,6,17685,3,3,3,333,9,Loyal / VIP
47056,37,5,12105,4,2,2,422,8,Potential Loyal
47057,128,3,12591,3,1,2,312,6,Potential Loyal
47058,192,7,22971,2,4,4,244,10,Loyal / VIP
47059,67,6,17186,4,3,3,433,10,Loyal / VIP
47060,89,7,25502,3,4,4,344,11,Loyal / VIP
47061,727,4,12256,1,2,2,122,5,At Risk
47062,13,6,13399,4,3,3,433,10,Loyal / VIP
47063,103,5,10640,3,2,2,322,7,Potential Loyal
47064,16,5,15098,4,2,3,423,9,Loyal / VIP
47065,43,3,6401,4,1,1,411,6,Potential Loyal
47066,750,5,15245,1,2,3,123,6,Potential Loyal
47067,114,4,10946,3,2,2,322,7,Potential Loyal
47068,116,4,11189,3,2,2,322,7,Potential Loyal
47069,890,4,12070,1,2,2,122,5,At Risk
47070,817,3,6056,1,1,1,111,3,Lost
47071,475,4,8012,1,2,1,121,4,At Risk
47072,28,4,8475,4,2,1,421,7,Potential Loyal
47073,362,8,18403,2,4,4,244,10,Loyal / VIP
47074,190,2,7152,2,1,1,211,4,At Risk
47075,278,6,11709,2,3,2,232,7,Potential Loyal
47076,203,7,15233,2,4,3,243,9,Loyal / VIP
47077,877,1,4013,1,1,1,111,3,Lost
47078,112,7,16262,3,4,3,343,10,Loyal / VIP
47079,329,3,5055,2,1,1,211,4,At Risk
47080,16,3,5339,4,1,1,411,6,Potential Loyal
47081,193,3,4005,2,1,1,211,4,At Risk
47082,320,2,4212,2,1,1,211,4,At Risk
47083,112,5,15593,3,2,3,323,8,Potential Loyal
47084,91,6,18488,3,3,4,334,10,Loyal / VIP
47085,386,4,13156,1,2,3,123,6,Potential Loyal
47086,184,3,9425,3,1,2,312,6,Potential Loyal
47087,536,4,7591,1,2,1,121,4,At Risk
47088,550,3,10769,1,1,2,112,4,At Risk
47089,110,7,20777,3,4,4,344,11,Loyal / VIP
47090,374,4,14350,1,2,3,123,6,Potential Loyal
47091,337,5,16983,2,2,3,223,7,Potential Loyal
47092,23,7,16370,4,4,3,443,11,Loyal / VIP
47093,237,5,13572,2,2,3,223,7,Potential Loyal
47094,364,2,5172,2,1,1,211,4,At Risk
47095,30,4,12136,4,2,2,422,8,Potential Loyal
47096,134,2,5581,3,1,1,311,5,At Risk
47097,215,5,11317,2,2,2,222,6,Potential Loyal
47099,4,4,6547,4,2,1,421,7,Potential Loyal
47100,139,7,20084,3,4,4,344,11,Loyal / VIP
47101,759,4,15153,1,2,3,123,6,Potential Loyal
47102,337,7,22099,2,4,4,244,10,Loyal / VIP
47103,288,5,8149,2,2,1,221,5,At Risk
47104,11,12,30363,4,4,4,444,12,Loyal / VIP
47105,211,4,11538,2,2,2,222,6,Potential Loyal
47106,154,4,5999,3,2,1,321,6,Potential Loyal
47107,656,5,11600,1,2,2,122,5,At Risk
47108,514,5,11706,1,2,2,122,5,At Risk
47109,317,3,7404,2,1,1,211,4,At Risk
47110,342,5,16015,2,2,3,223,7,Potential Loyal
47111,772,5,17211,1,2,3,123,6,Potential Loyal
47112,289,2,4805,2,1,1,211,4,At Risk
47113,424,5,18665,1,2,4,124,7,Potential Loyal
47114,898,5,15276,1,2,3,123,6,Potential Loyal
47115,140,5,13800,3,2,3,323,8,Potential Loyal
47116,241,6,14150,2,3,3,233,8,Potential Loyal
47117,375,6,13437,1,3,3,133,7,Potential Loyal
47118,35,3,6651,4,1,1,411,6,Potential Loyal
47119,45,4,11495,4,2,2,422,8,Potential Loyal
47120,504,5,9544,1,2,2,122,5,At Risk
47121,213,2,5241,2,1,1,211,4,At Risk
47122,103,7,21782,3,4,4,344,11,Loyal / VIP
47123,163,3,8003,3,1,1,311,5,At Risk
47124,197,6,15139,2,3,3,233,8,Potential Loyal
47125,300,1,4374,2,1,1,211,4,At Risk
47126,38,8,20240,4,4,4,444,12,Loyal / VIP
47127,140,6,21644,3,3,4,334,10,Loyal / VIP
47128,468,7,14784,1,4,3,143,8,Potential Loyal
47129,107,9,25512,3,4,4,344,11,Loyal / VIP
47130,183,3,7970,3,1,1,311,5,At Risk
47131,147,2,2024,3,1,1,311,5,At Risk
47132,166,5,16159,3,2,3,323,8,Potential Loyal
47133,109,2,8310,3,1,1,311,5,At Risk
47134,166,11,32325,3,4,4,344,11,Loyal / VIP
47135,193,4,8477,2,2,1,221,5,At Risk
47136,82,10,33980,3,4,4,344,11,Loyal / VIP
47137,31,7,15375,4,4,3,443,11,Loyal / VIP
47138,100,3,10681,3,1,2,312,6,Potential Loyal
47139,433,3,8808,1,1,2,112,4,At Risk
47140,163,5,18376,3,2,4,324,9,Loyal / VIP
47141,292,8,23080,2,4,4,244,10,Loyal / VIP
47142,18,5,10497,4,2,2,422,8,Potential Loyal
47143,277,5,12778,2,2,2,222,6,Potential Loyal
47144,787,4,12993,1,2,2,122,5,At Risk
47145,331,5,18123,2,2,4,224,8,Potential Loyal
47146,795,4,11310,1,2,2,122,5,At Risk
47147,175,8,13371,3,4,3,343,10,Loyal / VIP
47148,211,7,12216,2,4,2,242,8,Potential Loyal
47149,216,6,20265,2,3,4,234,9,Loyal / VIP
47150,253,7,22876,2,4,4,244,10,Loyal / VIP
47151,570,4,10776,1,2,2,122,5,At Risk
47152,16,2,7021,4,1,1,411,6,Potential Loyal
47153,926,2,7726,1,1,1,111,3,Lost
47154,419,5,12709,1,2,2,122,5,At Risk
47155,207,6,18832,2,3,4,234,9,Loyal / VIP
47156,561,5,16149,1,2,3,123,6,Potential Loyal
47157,182,6,9874,3,3,2,332,8,Potential Loyal
47158,60,4,8999,4,2,2,422,8,Potential Loyal
47159,26,5,15919,4,2,3,423,9,Loyal / VIP
47160,14,4,6355,4,2,1,421,7,Potential Loyal
47161,266,4,8887,2,2,2,222,6,Potential Loyal
47162,219,5,11729,2,2,2,222,6,Potential Loyal
47163,224,3,9004,2,1,2,212,5,At Risk
47164,273,5,14175,2,2,3,223,7,Potential Loyal
47165,236,15,45258,2,4,4,244,10,Loyal / VIP
47166,199,5,16783,2,2,3,223,7,Potential Loyal
47167,67,3,12327,4,1,2,412,7,Potential Loyal
47168,44,4,8527,4,2,1,421,7,Potential Loyal
47169,65,5,10280,4,2,2,422,8,Potential Loyal
47170,2,11,30348,4,4,4,444,12,Loyal / VIP
47171,206,5,18361,2,2,4,224,8,Potential Loyal
47172,209,6,19173,2,3,4,234,9,Loyal / VIP
47173,462,3,7905,1,1,1,111,3,Lost
47174,286,5,6533,2,2,1,221,5,At Risk
47175,32,5,12407,4,2,2,422,8,Potential Loyal
47176,114,5,18406,3,2,4,324,9,Loyal / VIP
47177,29,3,7449,4,1,1,411,6,Potential Loyal
47178,21,4,5271,4,2,1,421,7,Potential Loyal
47179,87,4,11293,3,2,2,322,7,Potential Loyal
47180,187,7,19598,2,4,4,244,10,Loyal / VIP
47181,56,7,20479,4,4,4,444,12,Loyal / VIP
47182,53,7,25163,4,4,4,444,12,Loyal / VIP
47183,27,4,9426,4,2,2,422,8,Potential Loyal
47184,250,3,8543,2,1,1,211,4,At Risk
47185,308,4,8729,2,2,2,222,6,Potential Loyal
47186,151,6,13816,3,3,3,333,9,Loyal / VIP
47187,25,7,15100,4,4,3,443,11,Loyal / VIP
47188,10,6,10782,4,3,2,432,9,Loyal / VIP
47189,314,6,13767,2,3,3,233,8,Potential Loyal
47190,66,6,11722,4,3,2,432,9,Loyal / VIP
47191,71,11,27605,4,4,4,444,12,Loyal / VIP
47192,81,4,9508,3,2,2,322,7,Potential Loyal
47193,300,5,14665,2,2,3,223,7,Potential Loyal
47194,87,5,12197,3,2,2,322,7,Potential Loyal
47195,212,3,3867,2,1,1,211,4,At Risk
47196,276,8,20865,2,4,4,244,10,Loyal / VIP
47197,41,5,14707,4,2,3,423,9,Loyal / VIP
47198,29,3,11268,4,1,2,412,7,Potential Loyal
47199,207,10,24792,2,4,4,244,10,Loyal / VIP
47200,0,3,7508,4,1,1,411,6,Potential Loyal
47201,315,1,3163,2,1,1,211,4,At Risk
47202,301,3,9826,2,1,2,212,5,At Risk
47203,452,7,20986,1,4,4,144,9,Loyal / VIP
47204,82,3,3598,3,1,1,311,5,At Risk
47205,99,4,12798,3,2,2,322,7,Potential Loyal
47206,688,9,21769,1,4,4,144,9,Loyal / VIP
47207,74,6,19922,4,3,4,434,11,Loyal / VIP
47208,36,3,9646,4,1,2,412,7,Potential Loyal
47209,34,10,25184,4,4,4,444,12,Loyal / VIP
47210,136,5,17522,3,2,3,323,8,Potential Loyal
47211,214,5,6795,2,2,1,221,5,At Risk
47212,363,4,15423,2,2,3,223,7,Potential Loyal
47213,127,5,10155,3,2,2,322,7,Potential Loyal
47214,150,3,5705,3,1,1,311,5,At Risk
47215,53,4,8143,4,2,1,421,7,Potential Loyal
47216,43,6,15769,4,3,3,433,10,Loyal / VIP
47217,64,5,10813,4,2,2,422,8,Potential Loyal
47218,690,2,3584,1,1,1,111,3,Lost
47219,240,3,7952,2,1,1,211,4,At Risk
47220,228,5,18812,2,2,4,224,8,Potential Loyal
47221,311,5,15161,2,2,3,223,7,Potential Loyal
47222,423,7,24764,1,4,4,144,9,Loyal / VIP
47223,35,6,10988,4,3,2,432,9,Loyal / VIP
47224,236,6,15123,2,3,3,233,8,Potential Loyal
47225,96,8,19981,3,4,4,344,11,Loyal / VIP
47226,603,3,10679,1,1,2,112,4,At Risk
47227,758,3,8133,1,1,1,111,3,Lost
47228,285,6,16755,2,3,3,233,8,Potential Loyal
47229,449,3,7739,1,1,1,111,3,Lost
47230,155,6,14188,3,3,3,333,9,Loyal / VIP
47231,342,3,7384,2,1,1,211,4,At Risk
47232,721,1,3965,1,1,1,111,3,Lost
47233,187,4,12025,2,2,2,222,6,Potential Loyal
47234,53,5,12888,4,2,2,422,8,Potential Loyal
47235,236,5,12103,2,2,2,222,6,Potential Loyal
47236,63,4,10027,4,2,2,422,8,Potential Loyal
47237,185,6,17394,3,3,3,333,9,Loyal / VIP
47238,153,5,15749,3,2,3,323,8,Potential Loyal
47239,30,3,7646,4,1,1,411,6,Potential Loyal
47240,122,7,15410,3,4,3,343,10,Loyal / VIP
47241,57,3,6433,4,1,1,411,6,Potential Loyal
47242,134,4,15871,3,2,3,323,8,Potential Loyal
47243,181,2,6689,3,1,1,311,5,At Risk
47244,133,5,16922,3,2,3,323,8,Potential Loyal
47245,328,1,3838,2,1,1,211,4,At Risk
47246,143,3,9382,3,1,2,312,6,Potential Loyal
47247,60,4,11400,4,2,2,422,8,Potential Loyal
47248,36,8,26497,4,4,4,444,12,Loyal / VIP
47249,325,2,2116,2,1,1,211,4,At Risk
47250,59,6,22366,4,3,4,434,11,Loyal / VIP
47251,106,8,22106,3,4,4,344,11,Loyal / VIP
47252,1193,1,4029,1,1,1,111,3,Lost
47253,251,5,11116,2,2,2,222,6,Potential Loyal
47254,402,1,2444,1,1,1,111,3,Lost
47255,152,7,24284,3,4,4,344,11,Loyal / VIP
47256,235,3,7703,2,1,1,211,4,At Risk
47257,6,3,9299,4,1,2,412,7,Potential Loyal
47258,2,8,19598,4,4,4,444,12,Loyal / VIP
47259,755,3,7274,1,1,1,111,3,Lost
47260,67,8,24918,4,4,4,444,12,Loyal / VIP
47261,47,2,5184,4,1,1,411,6,Potential Loyal
47262,302,3,8278,2,1,1,211,4,At Risk
47263,354,3,7819,2,1,1,211,4,At Risk
47264,536,4,10747,1,2,2,122,5,At Risk
47265,445,4,10798,1,2,2,122,5,At Risk
47266,536,5,15866,1,2,3,123,6,Potential Loyal
47267,852,4,13957,1,2,3,123,6,Potential Loyal
47268,473,3,12260,1,1,2,112,4,At Risk
47269,608,5,13159,1,2,3,123,6,Potential Loyal
47270,148,5,17517,3,2,3,323,8,Potential Loyal
47271,14,3,11242,4,1,2,412,7,Potential Loyal
47272,278,3,9954,2,1,2,212,5,At Risk
47273,405,6,16418,1,3,3,133,7,Potential Loyal
47274,351,4,7689,2,2,1,221,5,At Risk
47275,6,9,22846,4,4,4,444,12,Loyal / VIP
47276,43,4,12886,4,2,2,422,8,Potential Loyal
47277,483,3,6862,1,1,1,111,3,Lost
47278,140,7,15471,3,4,3,343,10,Loyal / VIP
47279,494,4,5748,1,2,1,121,4,At Risk
47280,39,2,8563,4,1,1,411,6,Potential Loyal
47281,321,4,17418,2,2,3,223,7,Potential Loyal
47282,382,7,17801,1,4,3,143,8,Potential Loyal
47283,181,6,12919,3,3,2,332,8,Potential Loyal
47284,307,9,26854,2,4,4,244,10,Loyal / VIP
47285,76,6,15207,4,3,3,433,10,Loyal / VIP
47286,541,6,13160,1,3,3,133,7,Potential Loyal
47287,623,4,12553,1,2,2,122,5,At Risk
47288,799,2,6499,1,1,1,111,3,Lost
47289,393,6,17173,1,3,3,133,7,Potential Loyal
47290,194,3,13129,2,1,3,213,6,Potential Loyal
47291,350,3,8862,2,1,2,212,5,At Risk
47292,277,2,3188,2,1,1,211,4,At Risk
47293,182,9,25074,3,4,4,344,11,Loyal / VIP
47294,127,5,8415,3,2,1,321,6,Potential Loyal
47295,494,3,3198,1,1,1,111,3,Lost
47296,1070,2,4810,1,1,1,111,3,Lost
47297,471,6,18529,1,3,4,134,8,Potential Loyal
47298,43,4,10721,4,2,2,422,8,Potential Loyal
47299,186,6,14205,3,3,3,333,9,Loyal / VIP
47300,406,7,12697,1,4,2,142,7,Potential Loyal
47301,88,10,27240,3,4,4,344,11,Loyal / VIP
47302,37,5,14208,4,2,3,423,9,Loyal / VIP
47303,323,4,14532,2,2,3,223,7,Potential Loyal
47304,837,5,14336,1,2,3,123,6,Potential Loyal
47305,724,3,3200,1,1,1,111,3,Lost
47306,22,6,10912,4,3,2,432,9,Loyal / VIP
47307,406,2,5029,1,1,1,111,3,Lost
47308,125,4,11457,3,2,2,322,7,Potential Loyal
47309,326,3,6230,2,1,1,211,4,At Risk
47310,0,6,20348,4,3,4,434,11,Loyal / VIP
47311,897,4,15663,1,2,3,123,6,Potential Loyal
47312,10,3,9128,4,1,2,412,7,Potential Loyal
47313,760,4,8242,1,2,1,121,4,At Risk
47314,34,8,13817,4,4,3,443,11,Loyal / VIP
47315,671,2,1477,1,1,1,111,3,Lost
47316,337,3,6633,2,1,1,211,4,At Risk
47317,635,1,2826,1,1,1,111,3,Lost
47318,487,3,10273,1,1,2,112,4,At Risk
47319,68,6,13993,4,3,3,433,10,Loyal / VIP
47320,727,3,7229,1,1,1,111,3,Lost
47321,324,4,10452,2,2,2,222,6,Potential Loyal
47322,145,3,13131,3,1,3,313,7,Potential Loyal
47323,744,7,20396,1,4,4,144,9,Loyal / VIP
47324,191,5,17205,2,2,3,223,7,Potential Loyal
47325,204,3,3733,2,1,1,211,4,At Risk
47326,37,4,14575,4,2,3,423,9,Loyal / VIP
47327,53,7,21443,4,4,4,444,12,Loyal / VIP
47328,80,8,23732,3,4,4,344,11,Loyal / VIP
47329,168,6,21177,3,3,4,334,10,Loyal / VIP
47330,99,4,17924,3,2,4,324,9,Loyal / VIP
47331,119,9,22980,3,4,4,344,11,Loyal / VIP
47332,183,6,17034,3,3,3,333,9,Loyal / VIP
47333,158,5,10946,3,2,2,322,7,Potential Loyal
47334,171,7,23372,3,4,4,344,11,Loyal / VIP
47335,421,6,16176,1,3,3,133,7,Potential Loyal
47336,102,4,11398,3,2,2,322,7,Potential Loyal
47337,1,3,6659,4,1,1,411,6,Potential Loyal
47338,178,5,13620,3,2,3,323,8,Potential Loyal
47339,418,3,10384,1,1,2,112,4,At Risk
47340,88,7,19925,3,4,4,344,11,Loyal / VIP
47341,66,4,10942,4,2,2,422,8,Potential Loyal
47342,156,2,7161,3,1,1,311,5,At Risk
47343,132,7,19670,3,4,4,344,11,Loyal / VIP
47344,16,6,15440,4,3,3,433,10,Loyal / VIP
47345,9,6,17499,4,3,3,433,10,Loyal / VIP
47346,842,5,14810,1,2,3,123,6,Potential Loyal
47347,139,8,24778,3,4,4,344,11,Loyal / VIP
47348,263,3,13235,2,1,3,213,6,Potential Loyal
47349,75,8,22350,4,4,4,444,12,Loyal / VIP
47350,600,2,3343,1,1,1,111,3,Lost
47351,512,4,10572,1,2,2,122,5,At Risk
47352,267,4,13012,2,2,3,223,7,Potential Loyal
47353,954,2,6217,1,1,1,111,3,Lost
47354,123,6,19709,3,3,4,334,10,Loyal / VIP
47355,2,6,17208,4,3,3,433,10,Loyal / VIP
47356,39,4,9655,4,2,2,422,8,Potential Loyal
47357,930,3,6090,1,1,1,111,3,Lost
47358,36,6,13397,4,3,3,433,10,Loyal / VIP
47359,278,8,22320,2,4,4,244,10,Loyal / VIP
47360,358,4,8293,2,2,1,221,5,At Risk
47361,43,10,19809,4,4,4,444,12,Loyal / VIP
47362,81,6,14125,3,3,3,333,9,Loyal / VIP
47363,217,2,2796,2,1,1,211,4,At Risk
47364,48,3,8309,4,1,1,411,6,Potential Loyal
47365,704,4,7494,1,2,1,121,4,At Risk
47366,218,6,20722,2,3,4,234,9,Loyal / VIP
47367,44,8,15702,4,4,3,443,11,Loyal / VIP
47368,22,7,16129,4,4,3,443,11,Loyal / VIP
47369,982,3,10341,1,1,2,112,4,At Risk
47370,53,6,15024,4,3,3,433,10,Loyal / VIP
47371,125,8,21657,3,4,4,344,11,Loyal / VIP
47372,279,5,11190,2,2,2,222,6,Potential Loyal
47373,739,2,7039,1,1,1,111,3,Lost
47374,138,7,24135,3,4,4,344,11,Loyal / VIP
47375,314,5,15549,2,2,3,223,7,Potential Loyal
47377,180,7,19795,3,4,4,344,11,Loyal / VIP
47378,55,6,16694,4,3,3,433,10,Loyal / VIP
47379,118,4,16518,3,2,3,323,8,Potential Loyal
47380,599,7,21005,1,4,4,144,9,Loyal / VIP
47381,268,7,16322,2,4,3,243,9,Loyal / VIP
47382,4,3,10997,4,1,2,412,7,Potential Loyal
47383,6,5,10540,4,2,2,422,8,Potential Loyal
47384,43,9,29346,4,4,4,444,12,Loyal / VIP
47385,72,4,7591,4,2,1,421,7,Potential Loyal
47386,49,4,9831,4,2,2,422,8,Potential Loyal
47387,473,7,24419,1,4,4,144,9,Loyal / VIP
47388,122,5,11207,3,2,2,322,7,Potential Loyal
47389,237,2,6661,2,1,1,211,4,At Risk
47390,154,7,14731,3,4,3,343,10,Loyal / VIP
47391,161,5,13736,3,2,3,323,8,Potential Loyal
47392,305,4,8667,2,2,1,221,5,At Risk
47393,9,10,29267,4,4,4,444,12,Loyal / VIP
47394,112,3,11134,3,1,2,312,6,Potential Loyal
47395,377,3,10926,1,1,2,112,4,At Risk
47396,368,2,3005,2,1,1,211,4,At Risk
47397,171,7,18758,3,4,4,344,11,Loyal / VIP
47398,313,7,17819,2,4,3,243,9,Loyal / VIP
47399,91,5,11526,3,2,2,322,7,Potential Loyal
47400,367,7,21036,2,4,4,244,10,Loyal / VIP
47401,433,6,15590,1,3,3,133,7,Potential Loyal
47402,360,2,2311,2,1,1,211,4,At Risk
47403,304,3,9743,2,1,2,212,5,At Risk
47404,24,6,20906,4,3,4,434,11,Loyal / VIP
47405,732,5,6441,1,2,1,121,4,At Risk
47406,254,3,12602,2,1,2,212,5,At Risk
47407,680,3,8987,1,1,2,112,4,At Risk
47408,566,3,4354,1,1,1,111,3,Lost
47409,439,3,6609,1,1,1,111,3,Lost
47410,1214,3,13177,1,1,3,113,5,At Risk
47411,78,7,16216,3,4,3,343,10,Loyal / VIP
47412,1073,2,6561,1,1,1,111,3,Lost
47413,38,8,16080,4,4,3,443,11,Loyal / VIP
47414,1073,2,6583,1,1,1,111,3,Lost
47415,12,5,11271,4,2,2,422,8,Potential Loyal
47416,123,6,17949,3,3,4,334,10,Loyal / VIP
47417,294,3,10451,2,1,2,212,5,At Risk
47418,185,4,8100,3,2,1,321,6,Potential Loyal
47419,191,3,6791,2,1,1,211,4,At Risk
47420,893,2,4534,1,1,1,111,3,Lost
47421,617,6,17381,1,3,3,133,7,Potential Loyal
47422,11,5,9021,4,2,2,422,8,Potential Loyal
47423,13,11,30165,4,4,4,444,12,Loyal / VIP
47424,34,7,13604,4,4,3,443,11,Loyal / VIP
47425,63,5,11602,4,2,2,422,8,Potential Loyal
47426,428,6,15373,1,3,3,133,7,Potential Loyal
47427,18,6,17377,4,3,3,433,10,Loyal / VIP
47428,170,3,9433,3,1,2,312,6,Potential Loyal
47429,86,8,23363,3,4,4,344,11,Loyal / VIP
47430,227,7,21204,2,4,4,244,10,Loyal / VIP
47431,326,4,14805,2,2,3,223,7,Potential Loyal
47432,34,10,31593,4,4,4,444,12,Loyal / VIP
47433,542,3,5475,1,1,1,111,3,Lost
47434,0,9,18249,4,4,4,444,12,Loyal / VIP
47435,516,8,21971,1,4,4,144,9,Loyal / VIP
47436,106,7,20429,3,4,4,344,11,Loyal / VIP
47437,892,2,2993,1,1,1,111,3,Lost
47438,127,4,7541,3,2,1,321,6,Potential Loyal
47439,48,3,4509,4,1,1,411,6,Potential Loyal
47440,190,6,20636,2,3,4,234,9,Loyal / VIP
47441,63,4,9999,4,2,2,422,8,Potential Loyal
47442,164,4,9812,3,2,2,322,7,Potential Loyal
47443,805,2,5542,1,1,1,111,3,Lost
47444,101,4,5282,3,2,1,321,6,Potential Loyal
47445,937,5,15352,1,2,3,123,6,Potential Loyal
47446,555,5,11705,1,2,2,122,5,At Risk
47447,154,6,19370,3,3,4,334,10,Loyal / VIP
47448,54,5,13674,4,2,3,423,9,Loyal / VIP
47449,1320,1,3120,1,1,1,111,3,Lost
47450,181,4,13681,3,2,3,323,8,Potential Loyal
47451,93,5,13357,3,2,3,323,8,Potential Loyal
47452,24,7,22386,4,4,4,444,12,Loyal / VIP
47453,98,10,31793,3,4,4,344,11,Loyal / VIP
47454,301,4,5136,2,2,1,221,5,At Risk
47455,625,2,5567,1,1,1,111,3,Lost
47456,206,9,30769,2,4,4,244,10,Loyal / VIP
47457,303,7,17347,2,4,3,243,9,Loyal / VIP
47458,245,5,12312,2,2,2,222,6,Potential Loyal
47459,14,2,9103,4,1,2,412,7,Potential Loyal
47460,162,8,23279,3,4,4,344,11,Loyal / VIP
47461,261,6,16433,2,3,3,233,8,Potential Loyal
47462,65,5,13043,4,2,3,423,9,Loyal / VIP
47463,258,2,6196,2,1,1,211,4,At Risk
47464,163,7,15562,3,4,3,343,10,Loyal / VIP
47465,23,9,25032,4,4,4,444,12,Loyal / VIP
47466,1,8,18439,4,4,4,444,12,Loyal / VIP
47467,199,5,9485,2,2,2,222,6,Potential Loyal
47468,528,3,4927,1,1,1,111,3,Lost
47469,3,4,9632,4,2,2,422,8,Potential Loyal
47470,159,6,13820,3,3,3,333,9,Loyal / VIP
47471,253,5,18208,2,2,4,224,8,Potential Loyal
47472,63,4,11220,4,2,2,422,8,Potential Loyal
47473,1092,2,6194,1,1,1,111,3,Lost
47474,30,6,12368,4,3,2,432,9,Loyal / VIP
47475,193,4,10663,2,2,2,222,6,Potential Loyal
47476,364,6,19590,2,3,4,234,9,Loyal / VIP
47477,87,6,13610,3,3,3,333,9,Loyal / VIP
47478,100,4,13396,3,2,3,323,8,Potential Loyal
47479,29,7,20448,4,4,4,444,12,Loyal / VIP
47480,168,6,9861,3,3,2,332,8,Potential Loyal
47481,32,5,15880,4,2,3,423,9,Loyal / VIP
47482,7,5,15021,4,2,3,423,9,Loyal / VIP
47483,287,8,25577,2,4,4,244,10,Loyal / VIP
47484,111,5,12065,3,2,2,322,7,Potential Loyal
47485,403,4,11709,1,2,2,122,5,At Risk
47486,376,8,23842,1,4,4,144,9,Loyal / VIP
47487,194,7,15535,2,4,3,243,9,Loyal / VIP
47488,324,2,5968,2,1,1,211,4,At Risk
47489,881,4,8024,1,2,1,121,4,At Risk
47490,194,3,13288,2,1,3,213,6,Potential Loyal
47491,107,6,18341,3,3,4,334,10,Loyal / VIP
47492,314,5,16611,2,2,3,223,7,Potential Loyal
47493,556,5,15817,1,2,3,123,6,Potential Loyal
47494,128,5,13658,3,2,3,323,8,Potential Loyal
47495,124,1,790,3,1,1,311,5,At Risk
47496,382,5,13910,1,2,3,123,6,Potential Loyal
